date,ndvi,pixel_count
2000-02-18,0.1966,289
2000-03-05,0.1981,289
2000-03-21,0.2039,289
2000-04-06,0.2074,289
2000-04-22,0.2346,289
2000-05-08,0.3593,289
2000-05-24,0.3602,289
2000-06-09,0.3805,289
2000-06-25,0.3813,289
2000-07-11,0.3574,289
2000-07-27,0.3563,289
2000-08-12,0.3603,289
2000-08-28,0.306,289
2000-09-13,0.3005,289
2000-09-29,0.2602,289
2000-10-15,0.2386,289
2000-10-31,0.2317,289
2000-11-16,0.0433,289
2000-12-02,0.1327,289
2000-12-18,0.012,289
2001-01-01,0.1603,289
2001-01-17,0.0611,289
2001-02-02,-0.0084,289
2001-02-18,0.0133,289
2001-03-06,0.1079,289
2001-03-22,0.1981,289
2001-04-07,0.1963,289
2001-04-23,0.2537,289
2001-05-09,0.3208,289
2001-05-25,0.3541,289
2001-06-10,0.397,289
2001-06-26,0.3983,289
2001-07-12,0.4582,289
2001-07-28,0.3399,289
2001-08-13,0.3394,289
2001-08-29,0.3157,289
2001-09-14,0.3007,289
2001-09-30,0.2737,289
2001-10-16,0.247,289
2001-11-01,0.2269,289
2001-11-17,0.2245,289
2001-12-03,0.0252,289
2001-12-19,0.1122,289
2002-01-01,0.1468,289
2002-01-17,0.1718,289
2002-02-02,0.174,289
2002-02-18,0.1714,289
2002-03-06,0.0132,289
2002-03-22,0.164,289
2002-04-07,0.191,289
2002-04-23,0.2065,289
2002-05-09,0.2344,289
2002-05-25,0.3334,289
2002-06-10,0.3476,289
2002-06-26,0.3261,289
2002-07-12,0.3077,289
2002-07-28,0.2953,289
2002-08-13,0.2901,289
2002-08-29,0.3102,289
2002-09-14,0.3051,289
2002-09-30,0.2988,289
2002-10-16,0.2673,289
2002-11-01,0.2266,289
2002-11-17,0.2232,289
2002-12-03,0.2174,289
2002-12-19,0.2117,289
2003-01-01,0.209,289
2003-01-17,-0.0033,289
2003-02-02,0.0327,289
2003-02-18,0.1099,289
2003-03-06,0.1914,289
2003-03-22,0.1916,289
2003-04-07,0.2332,289
2003-04-23,0.2473,289
2003-05-09,0.2899,289
2003-05-25,0.3698,289
2003-06-10,0.4015,289
2003-06-26,0.4227,289
2003-07-12,0.3767,289
2003-07-28,0.342,289
2003-08-13,0.3068,289
2003-08-29,0.2941,289
2003-09-14,0.2747,289
2003-09-30,0.2681,289
2003-10-16,0.2438,289
2003-11-01,0.2176,289
2003-11-17,0.2076,289
2003-12-03,0.0955,289
2003-12-19,0.1562,289
2004-01-01,0.0741,289
2004-01-17,0.1824,289
2004-02-02,0.1724,289
2004-02-18,0.1813,289
2004-03-05,0.1616,289
2004-03-21,0.1942,289
2004-04-06,0.2042,289
2004-04-22,0.2329,289
2004-05-08,0.2728,289
2004-05-24,0.3157,289
2004-06-09,0.3409,289
2004-06-25,0.363,289
2004-07-11,0.3918,289
2004-07-27,0.4049,289
2004-08-12,0.3994,289
2004-08-28,0.3237,289
2004-09-13,0.3242,289
2004-09-29,0.3197,289
2004-10-15,0.2979,289
2004-10-31,0.2382,289
2004-11-16,0.234,289
2004-12-02,0.2292,289
2004-12-18,0.2167,289
2005-01-01,0.1928,289
2005-01-17,0.2156,289
2005-02-02,0.2091,289
2005-02-18,0.197,289
2005-03-06,0.194,289
2005-03-22,0.1983,289
2005-04-07,0.2094,289
2005-04-23,0.2403,289
2005-05-09,0.2996,289
2005-05-25,0.3695,289
2005-06-10,0.4229,289
2005-06-26,0.4213,289
2005-07-12,0.3514,289
2005-07-28,0.3632,289
2005-08-13,0.363,289
2005-08-29,0.3625,289
2005-09-14,0.3385,289
2005-09-30,0.2779,289
2005-10-16,0.247,289
2005-11-01,0.2351,289
2005-11-17,0.2205,289
2005-12-03,0.0678,289
2005-12-19,0.2247,289
2006-01-01,0.2067,289
2006-01-17,0.215,289
2006-02-02,0.2069,289
2006-02-18,0.1922,289
2006-03-06,-0.0009,289
2006-03-22,0.1911,289
2006-04-07,0.209,289
2006-04-23,0.2284,289
2006-05-09,0.2673,289
2006-05-25,0.2912,289
2006-06-10,0.362,289
2006-06-26,0.3552,289
2006-07-12,0.3047,289
2006-07-28,0.3011,289
2006-08-13,0.311,289
2006-08-29,0.3064,289
2006-09-14,0.2996,289
2006-09-30,0.2943,289
2006-10-16,0.2602,289
2006-11-01,0.2077,289
2006-11-17,0.2229,289
2006-12-03,0.212,289
2006-12-19,0.1784,289
2007-01-01,0.1126,289
2007-01-17,0.1935,289
2007-02-02,0.0415,289
2007-02-18,0.1443,289
2007-03-06,0.1909,289
2007-03-22,0.2099,289
2007-04-07,0.2062,289
2007-04-23,0.2705,289
2007-05-09,0.3301,289
2007-05-25,0.3603,289
2007-06-10,0.3971,289
2007-06-26,0.3338,289
2007-07-12,0.3135,289
2007-07-28,0.2979,289
2007-08-13,0.326,289
2007-08-29,0.3206,289
2007-09-14,0.3207,289
2007-09-30,0.304,289
2007-10-16,0.2785,289
2007-11-01,0.2404,289
2007-11-17,0.2344,289
2007-12-03,-0.0056,289
2007-12-19,0.0088,289
2008-01-01,0.1539,289
2008-01-17,0.0805,289
2008-02-02,0.013,289
2008-02-18,0.1904,289
2008-03-05,0.182,289
2008-03-21,0.1969,289
2008-04-06,0.18,289
2008-04-22,0.2374,289
2008-05-08,0.2486,289
2008-05-24,0.3384,289
2008-06-09,0.3938,289
2008-06-25,0.3758,289
2008-07-11,0.3329,289
2008-07-27,0.3495,289
2008-08-12,0.3289,289
2008-08-28,0.3002,289
2008-09-13,0.3073,289
2008-09-29,0.2866,289
2008-10-15,0.2584,289
2008-10-31,0.2269,289
2008-11-16,0.2101,289
2008-12-02,0.0638,289
2008-12-18,0.0464,289
2009-01-01,0.1496,289
2009-01-17,0.2064,289
2009-02-02,0.1731,289
2009-02-18,0.1705,289
2009-03-06,0.1851,289
2009-03-22,0.0892,289
2009-04-07,0.192,289
2009-04-23,0.2154,289
2009-05-09,0.271,289
2009-05-25,0.2861,289
2009-06-10,0.3816,289
2009-06-26,0.361,289
2009-07-12,0.3566,289
2009-07-28,0.3474,289
2009-08-13,0.3356,289
2009-08-29,0.3305,289
2009-09-14,0.2991,289
2009-09-30,0.2784,289
2009-10-16,0.2667,289
2009-11-01,0.2427,289
2009-11-17,0.2061,289
2009-12-03,0.0777,289
2009-12-19,-0.0065,289
2010-01-01,0.0134,289
2010-01-17,0.125,289
2010-02-02,0.0259,289
