date,ndvi,pixel_count
2000-02-18,0.198,289
2000-03-05,0.2161,289
2000-03-21,0.2256,289
2000-04-06,0.2636,289
2000-04-22,0.3269,289
2000-05-08,0.4695,289
2000-05-24,0.5791,289
2000-06-09,0.5965,289
2000-06-25,0.5754,289
2000-07-11,0.5349,289
2000-07-27,0.4783,289
2000-08-12,0.397,289
2000-08-28,0.3604,289
2000-09-13,0.3274,289
2000-09-29,0.2891,289
2000-10-15,0.25,289
2000-10-31,0.2225,289
2000-11-16,-0.0107,289
2000-12-02,0.0099,289
2000-12-18,0.0136,289
2001-01-01,0.1856,289
2001-01-17,0.1651,289
2001-02-02,-0.0038,289
2001-02-18,-0.0209,289
2001-03-06,0.1837,289
2001-03-22,0.1992,289
2001-04-07,0.2647,289
2001-04-23,0.4012,289
2001-05-09,0.4458,289
2001-05-25,0.6498,289
2001-06-10,0.612,289
2001-06-26,0.5742,289
2001-07-12,0.5699,289
2001-07-28,0.4616,289
2001-08-13,0.3999,289
2001-08-29,0.3418,289
2001-09-14,0.3103,289
2001-09-30,0.2867,289
2001-10-16,0.2684,289
2001-11-01,0.244,289
2001-11-17,0.0158,289
2001-12-03,0.1209,289
2001-12-19,0.1794,289
2002-01-01,0.1938,289
2002-01-17,0.1902,289
2002-02-02,0.1915,289
2002-02-18,0.1419,289
2002-03-06,0.0182,289
2002-03-22,0.0563,289
2002-04-07,0.2457,289
2002-04-23,0.2974,289
2002-05-09,0.3304,289
2002-05-25,0.4101,289
2002-06-10,0.3984,289
2002-06-26,0.3048,289
2002-07-12,0.2666,289
2002-07-28,0.2666,289
2002-08-13,0.2649,289
2002-08-29,0.2596,289
2002-09-14,0.3142,289
2002-09-30,0.3979,289
2002-10-16,0.3989,289
2002-11-01,0.3464,289
2002-11-17,0.3431,289
2002-12-03,0.3131,289
2002-12-19,0.2862,289
2003-01-01,0.2745,289
2003-01-17,0.0003,289
2003-02-02,-0.0137,289
2003-02-18,0.2212,289
2003-03-06,0.2668,289
2003-03-22,0.2768,289
2003-04-07,0.3061,289
2003-04-23,0.4247,289
2003-05-09,0.517,289
2003-05-25,0.5543,289
2003-06-10,0.5829,289
2003-06-26,0.4903,289
2003-07-12,0.3683,289
2003-07-28,0.3117,289
2003-08-13,0.2878,289
2003-08-29,0.2765,289
2003-09-14,0.2769,289
2003-09-30,0.256,289
2003-10-16,0.2446,289
2003-11-01,0.2243,289
2003-11-17,0.0471,289
2003-12-03,0.1928,289
2003-12-19,0.1727,289
2004-01-01,0.1983,289
2004-01-17,0.2016,289
2004-02-02,0.1344,289
2004-02-18,0.1903,289
2004-03-05,0.1959,289
2004-03-21,0.2488,289
2004-04-06,0.277,289
2004-04-22,0.2813,289
2004-05-08,0.2612,289
2004-05-24,0.2682,289
2004-06-09,0.2774,289
2004-06-25,0.3222,289
2004-07-11,0.3312,289
2004-07-27,0.2925,289
2004-08-12,0.2854,289
2004-08-28,0.2957,289
2004-09-13,0.4361,289
2004-09-29,0.4786,289
2004-10-15,0.5082,289
2004-10-31,0.4638,289
2004-11-16,0.3903,289
2004-12-02,0.3414,289
2004-12-18,0.2839,289
2005-01-01,0.2747,289
2005-01-17,0.2755,289
2005-02-02,0.2744,289
2005-02-18,0.261,289
2005-03-06,0.2676,289
2005-03-22,0.2514,289
2005-04-07,0.3544,289
2005-04-23,0.4447,289
2005-05-09,0.5018,289
2005-05-25,0.6187,289
2005-06-10,0.6455,289
2005-06-26,0.5955,289
2005-07-12,0.4084,289
2005-07-28,0.3892,289
2005-08-13,0.4342,289
2005-08-29,0.4133,289
2005-09-14,0.3607,289
2005-09-30,0.3331,289
2005-10-16,0.2889,289
2005-11-01,0.2564,289
2005-11-17,0.2408,289
2005-12-03,0.0509,289
2005-12-19,0.2268,289
2006-01-01,0.199,289
2006-01-17,0.2028,289
2006-02-02,0.1926,289
2006-02-18,0.2048,289
2006-03-06,0.2196,289
2006-03-22,0.2307,289
2006-04-07,0.3095,289
2006-04-23,0.3834,289
2006-05-09,0.4392,289
2006-05-25,0.5029,289
2006-06-10,0.4713,289
2006-06-26,0.3891,289
2006-07-12,0.3235,289
2006-07-28,0.2712,289
2006-08-13,0.2658,289
2006-08-29,0.2765,289
2006-09-14,0.3516,289
2006-09-30,0.4387,289
2006-10-16,0.4363,289
2006-11-01,0.3507,289
2006-11-17,0.3498,289
2006-12-03,0.3104,289
2006-12-19,0.2812,289
2007-01-01,0.2631,289
2007-01-17,0.2468,289
2007-02-02,0.0363,289
2007-02-18,0.2348,289
2007-03-06,0.2677,289
2007-03-22,0.2885,289
2007-04-07,0.3425,289
2007-04-23,0.455,289
2007-05-09,0.5267,289
2007-05-25,0.5665,289
2007-06-10,0.5882,289
2007-06-26,0.4214,289
2007-07-12,0.334,289
2007-07-28,0.3233,289
2007-08-13,0.4615,289
2007-08-29,0.5723,289
2007-09-14,0.5461,289
2007-09-30,0.4873,289
2007-10-16,0.4071,289
2007-11-01,0.3627,289
2007-11-17,0.3325,289
2007-12-03,0.0054,289
2007-12-19,-0.0066,289
2008-01-01,0.2407,289
2008-01-17,0.1271,289
2008-02-02,0.1984,289
2008-02-18,0.234,289
2008-03-05,0.235,289
2008-03-21,0.2521,289
2008-04-06,0.2725,289
2008-04-22,0.3365,289
2008-05-08,0.4417,289
2008-05-24,0.5669,289
2008-06-09,0.6438,289
2008-06-25,0.5983,289
2008-07-11,0.4891,289
2008-07-27,0.4913,289
2008-08-12,0.485,289
2008-08-28,0.4299,289
2008-09-13,0.3829,289
2008-09-29,0.3398,289
2008-10-15,0.2873,289
2008-10-31,0.2578,289
2008-11-16,0.2021,289
2008-12-02,0.022,289
2008-12-18,0.0231,289
2009-01-01,0.1626,289
2009-01-17,0.1809,289
2009-02-02,0.1848,289
2009-02-18,0.1823,289
2009-03-06,0.1963,289
2009-03-22,-0.007,289
2009-04-07,0.2393,289
2009-04-23,0.3097,289
2009-05-09,0.3961,289
2009-05-25,0.4777,289
2009-06-10,0.6152,289
