date,ndvi,pixel_count
2000-02-18,0.2286,289
2000-03-05,0.2362,289
2000-03-21,0.2884,289
2000-04-06,0.2322,289
2000-04-22,0.5242,289
2000-05-08,0.6333,289
2000-05-24,0.7175,289
2000-06-09,0.6941,289
2000-06-25,0.6359,289
2000-07-11,0.6618,289
2000-07-27,0.6085,289
2000-08-12,0.5514,289
2000-08-28,0.5521,289
2000-09-13,0.5199,289
2000-09-29,0.4273,289
2000-10-15,0.3974,289
2000-10-31,0.36,289
2000-11-16,0.29,289
2000-12-02,0.2834,289
2000-12-18,0.2121,289
2001-01-01,0.2471,289
2001-01-17,0.2293,289
2001-02-02,0.2293,289
2001-02-18,-0.0074,289
2001-03-06,0.2161,289
2001-03-22,0.2631,289
2001-04-07,0.3843,289
2001-04-23,0.5645,289
2001-05-09,0.6349,289
2001-05-25,0.6905,289
2001-06-10,0.7196,289
2001-06-26,0.5132,289
2001-07-12,0.571,289
2001-07-28,0.5505,289
2001-08-13,0.6097,289
2001-08-29,0.5969,289
2001-09-14,0.6054,289
2001-09-30,0.5703,289
2001-10-16,0.5148,289
2001-11-01,0.4214,289
2001-11-17,0.1813,289
2001-12-03,0.2637,289
2001-12-19,0.2611,289
2002-01-01,0.2639,289
2002-01-17,0.2562,289
2002-02-02,0.2416,289
2002-02-18,0.2263,289
2002-03-06,0.058,289
2002-03-22,0.2008,289
2002-04-07,0.3608,289
2002-04-23,0.4775,289
2002-05-09,0.5478,289
2002-05-25,0.6136,289
2002-06-10,0.5812,289
2002-06-26,0.4595,289
2002-07-12,0.4991,289
2002-07-28,0.5173,289
2002-08-13,0.5126,289
2002-08-29,0.5379,289
2002-09-14,0.6345,289
2002-09-30,0.6361,289
2002-10-16,0.5646,289
2002-11-01,0.4961,289
2002-11-17,0.4172,289
2002-12-03,0.3538,289
2002-12-19,0.3183,289
2003-01-01,0.3078,289
2003-01-17,0.2591,289
2003-02-02,0.0008,289
2003-02-18,0.2433,289
2003-03-06,0.2546,289
2003-03-22,0.2831,289
2003-04-07,0.5192,289
2003-04-23,0.5642,289
2003-05-09,0.6698,289
2003-05-25,0.6885,289
2003-06-10,0.6278,289
2003-06-26,0.5787,289
2003-07-12,0.5537,289
2003-07-28,0.5139,289
2003-08-13,0.5013,289
2003-08-29,0.5189,289
2003-09-14,0.5564,289
2003-09-30,0.5218,289
2003-10-16,0.4843,289
2003-11-01,0.3894,289
2003-11-17,0.3041,289
2003-12-03,0.2309,289
2003-12-19,0.2797,289
2004-01-01,0.272,289
2004-01-17,0.2556,289
2004-02-02,0.2464,289
2004-02-18,0.2472,289
2004-03-05,0.257,289
2004-03-21,0.3517,289
2004-04-06,0.4201,289
2004-04-22,0.4341,289
2004-05-08,0.4521,289
2004-05-24,0.6163,289
2004-06-09,0.6018,289
2004-06-25,0.5194,289
2004-07-11,0.6068,289
2004-07-27,0.5889,289
2004-08-12,0.5623,289
2004-08-28,0.5769,289
2004-09-13,0.656,289
2004-09-29,0.5594,289
