date,ndvi,pixel_count
2000-02-18,0.2401,289
2000-03-05,0.2505,289
2000-03-21,0.2613,289
2000-04-06,0.3358,289
2000-04-22,0.4396,289
2000-05-08,0.5807,289
2000-05-24,0.5788,289
2000-06-09,0.5151,289
2000-06-25,0.491,289
2000-07-11,0.4296,289
2000-07-27,0.4317,289
2000-08-12,0.4043,289
2000-08-28,0.3613,289
2000-09-13,0.3176,289
2000-09-29,0.2986,289
2000-10-15,0.2625,289
2000-10-31,0.2686,289
2000-11-16,-0.0063,289
2000-12-02,0.0154,289
2000-12-18,0.0145,289
2001-01-01,0.2291,289
2001-01-17,0.0726,289
2001-02-02,0.007,289
2001-02-18,-0.0306,289
2001-03-06,0.2189,289
2001-03-22,0.2434,289
2001-04-07,0.3314,289
2001-04-23,0.4577,289
2001-05-09,0.4877,289
2001-05-25,0.6109,289
2001-06-10,0.651,289
2001-06-26,0.6304,289
2001-07-12,0.4997,289
2001-07-28,0.4925,289
2001-08-13,0.4294,289
2001-08-29,0.3609,289
2001-09-14,0.3293,289
2001-09-30,0.2971,289
2001-10-16,0.2893,289
2001-11-01,0.2694,289
2001-11-17,-0.0302,289
2001-12-03,0.1011,289
2001-12-19,0.2183,289
2002-01-01,0.2141,289
2002-01-17,0.2161,289
2002-02-02,0.2047,289
2002-02-18,0.1476,289
2002-03-06,-0.0018,289
2002-03-22,0.1815,289
2002-04-07,0.309,289
2002-04-23,0.372,289
2002-05-09,0.4619,289
2002-05-25,0.4126,289
2002-06-10,0.3778,289
2002-06-26,0.3103,289
2002-07-12,0.282,289
2002-07-28,0.3048,289
2002-08-13,0.3725,289
2002-08-29,0.3722,289
2002-09-14,0.4265,289
2002-09-30,0.4475,289
2002-10-16,0.3701,289
2002-11-01,0.3456,289
2002-11-17,0.3481,289
2002-12-03,0.3187,289
2002-12-19,0.2939,289
2003-01-01,0.2816,289
2003-01-17,-0.0053,289
2003-02-02,0.0004,289
2003-02-18,0.2586,289
2003-03-06,0.2928,289
2003-03-22,0.3085,289
2003-04-07,0.3787,289
2003-04-23,0.4849,289
2003-05-09,0.5525,289
2003-05-25,0.5892,289
2003-06-10,0.4533,289
2003-06-26,0.4414,289
2003-07-12,0.3738,289
2003-07-28,0.3522,289
2003-08-13,0.3053,289
2003-08-29,0.2909,289
2003-09-14,0.2745,289
2003-09-30,0.2466,289
2003-10-16,0.2332,289
2003-11-01,0.1425,289
2003-11-17,-0.0108,289
2003-12-03,0.1183,289
2003-12-19,0.1796,289
2004-01-01,0.1777,289
2004-01-17,0.2084,289
2004-02-02,0.0227,289
2004-02-18,0.1938,289
2004-03-05,0.2045,289
2004-03-21,0.2993,289
2004-04-06,0.3316,289
2004-04-22,0.3289,289
2004-05-08,0.316,289
2004-05-24,0.4378,289
2004-06-09,0.4267,289
2004-06-25,0.3884,289
2004-07-11,0.3935,289
2004-07-27,0.3901,289
2004-08-12,0.4331,289
2004-08-28,0.431,289
2004-09-13,0.5123,289
2004-09-29,0.5267,289
2004-10-15,0.4925,289
2004-10-31,0.4332,289
2004-11-16,0.394,289
2004-12-02,0.3486,289
2004-12-18,0.303,289
2005-01-01,0.2759,289
2005-01-17,0.2883,289
2005-02-02,0.2809,289
2005-02-18,0.2726,289
2005-03-06,0.2793,289
2005-03-22,0.3086,289
2005-04-07,0.3844,289
2005-04-23,0.4727,289
2005-05-09,0.5048,289
