date,ndvi,pixel_count
2000-02-18,0.2196,289
2000-03-05,0.2187,289
2000-03-21,0.2177,289
2000-04-06,0.2512,289
2000-04-22,0.317,289
2000-05-08,0.4317,289
2000-05-24,0.4896,289
2000-06-09,0.4386,289
2000-06-25,0.4248,289
2000-07-11,0.3716,289
2000-07-27,0.3636,289
2000-08-12,0.3103,289
2000-08-28,0.2757,289
2000-09-13,0.2587,289
2000-09-29,0.2418,289
2000-10-15,0.2162,289
2000-10-31,0.2091,289
2000-11-16,0.1481,289
2000-12-02,0.0486,289
2000-12-18,0.0166,289
2001-01-01,0.1992,289
2001-01-17,0.0917,289
2001-02-02,-0.0073,289
2001-02-18,-0.0428,289
2001-03-06,0.1785,289
2001-03-22,0.1848,289
2001-04-07,0.2272,289
2001-04-23,0.3885,289
2001-05-09,0.4213,289
2001-05-25,0.5244,289
2001-06-10,0.5769,289
2001-06-26,0.5434,289
2001-07-12,0.4247,289
2001-07-28,0.3935,289
2001-08-13,0.3465,289
2001-08-29,0.3066,289
2001-09-14,0.324,289
2001-09-30,0.3425,289
2001-10-16,0.3106,289
2001-11-01,0.2874,289
2001-11-17,0.1189,289
2001-12-03,0.2199,289
2001-12-19,0.2276,289
2002-01-01,0.217,289
2002-01-17,0.2231,289
2002-02-02,0.2114,289
2002-02-18,0.2022,289
2002-03-06,0.1507,289
2002-03-22,0.1782,289
2002-04-07,0.2398,289
2002-04-23,0.2691,289
2002-05-09,0.3421,289
2002-05-25,0.3386,289
2002-06-10,0.3152,289
2002-06-26,0.2806,289
2002-07-12,0.2401,289
2002-07-28,0.2407,289
2002-08-13,0.2332,289
2002-08-29,0.2316,289
2002-09-14,0.2724,289
2002-09-30,0.3616,289
2002-10-16,0.3546,289
2002-11-01,0.3474,289
2002-11-17,0.3406,289
2002-12-03,0.312,289
2002-12-19,0.2924,289
2003-01-01,0.282,289
2003-01-17,-0.0093,289
2003-02-02,-0.0088,289
2003-02-18,0.1455,289
2003-03-06,0.2684,289
2003-03-22,0.3046,289
2003-04-07,0.3311,289
2003-04-23,0.4381,289
2003-05-09,0.5363,289
2003-05-25,0.5921,289
2003-06-10,0.5499,289
2003-06-26,0.4605,289
2003-07-12,0.3464,289
2003-07-28,0.3009,289
2003-08-13,0.2682,289
2003-08-29,0.251,289
2003-09-14,0.2479,289
2003-09-30,0.2217,289
2003-10-16,0.2143,289
2003-11-01,0.1906,289
2003-11-17,0.1974,289
2003-12-03,0.0646,289
2003-12-19,0.164,289
2004-01-01,0.0452,289
2004-01-17,0.1452,289
2004-02-02,0.0164,289
2004-02-18,0.1862,289
2004-03-05,0.1901,289
2004-03-21,0.222,289
2004-04-06,0.26,289
2004-04-22,0.2515,289
2004-05-08,0.2525,289
2004-05-24,0.3018,289
2004-06-09,0.3515,289
2004-06-25,0.3692,289
2004-07-11,0.3544,289
2004-07-27,0.304,289
2004-08-12,0.2952,289
2004-08-28,0.3208,289
2004-09-13,0.4182,289
2004-09-29,0.4769,289
2004-10-15,0.4961,289
2004-10-31,0.4148,289
2004-11-16,0.3706,289
2004-12-02,0.3286,289
2004-12-18,0.2933,289
2005-01-01,0.2594,289
2005-01-17,0.2759,289
2005-02-02,0.27,289
2005-02-18,0.2525,289
2005-03-06,0.2561,289
2005-03-22,0.3002,289
2005-04-07,0.3656,289
2005-04-23,0.4783,289
2005-05-09,0.5435,289
2005-05-25,0.6597,289
2005-06-10,0.6404,289
2005-06-26,0.4584,289
2005-07-12,0.3943,289
2005-07-28,0.4077,289
2005-08-13,0.3774,289
2005-08-29,0.3065,289
2005-09-14,0.3128,289
2005-09-30,0.2771,289
2005-10-16,0.2637,289
2005-11-01,0.2413,289
2005-11-17,0.203,289
2005-12-03,0.164,289
2005-12-19,0.2221,289
2006-01-01,0.1956,289
2006-01-17,0.1985,289
2006-02-02,0.1912,289
2006-02-18,0.1926,289
2006-03-06,0.1905,289
2006-03-22,0.206,289
2006-04-07,0.2889,289
2006-04-23,0.3557,289
2006-05-09,0.4103,289
2006-05-25,0.3757,289
2006-06-10,0.335,289
2006-06-26,0.2762,289
2006-07-12,0.2304,289
2006-07-28,0.2237,289
2006-08-13,0.214,289
2006-08-29,0.2012,289
2006-09-14,0.2668,289
2006-09-30,0.3306,289
2006-10-16,0.3652,289
2006-11-01,0.3277,289
2006-11-17,0.3164,289
2006-12-03,0.2778,289
2006-12-19,0.2617,289
2007-01-01,0.2133,289
2007-01-17,0.233,289
2007-02-02,0.2095,289
2007-02-18,0.147,289
2007-03-06,0.2499,289
2007-03-22,0.313,289
2007-04-07,0.3193,289
2007-04-23,0.4534,289
2007-05-09,0.4902,289
2007-05-25,0.5717,289
2007-06-10,0.4687,289
2007-06-26,0.3018,289
2007-07-12,0.2639,289
2007-07-28,0.2601,289
2007-08-13,0.286,289
2007-08-29,0.3645,289
2007-09-14,0.3453,289
2007-09-30,0.3236,289
2007-10-16,0.3403,289
2007-11-01,0.3225,289
2007-11-17,0.3049,289
2007-12-03,0.02,289
2007-12-19,0.0818,289
2008-01-01,0.276,289
2008-01-17,0.2187,289
2008-02-02,0.2325,289
2008-02-18,0.2472,289
2008-03-05,0.2408,289
2008-03-21,0.2498,289
2008-04-06,0.2733,289
2008-04-22,0.3116,289
2008-05-08,0.3674,289
2008-05-24,0.4694,289
2008-06-09,0.6025,289
2008-06-25,0.5416,289
2008-07-11,0.4347,289
2008-07-27,0.387,289
2008-08-12,0.3543,289
2008-08-28,0.3188,289
2008-09-13,0.2782,289
2008-09-29,0.2753,289
2008-10-15,0.2755,289
2008-10-31,0.268,289
2008-11-16,0.2533,289
2008-12-02,0.0514,289
2008-12-18,0.0249,289
2009-01-01,0.1682,289
2009-01-17,0.2138,289
2009-02-02,0.2038,289
2009-02-18,0.2047,289
2009-03-06,0.2239,289
2009-03-22,0.0958,289
2009-04-07,0.2994,289
2009-04-23,0.3362,289
2009-05-09,0.4637,289
2009-05-25,0.502,289
2009-06-10,0.6153,289
2009-06-26,0.4412,289
2009-07-12,0.3971,289
2009-07-28,0.3361,289
2009-08-13,0.3357,289
2009-08-29,0.29,289
2009-09-14,0.2622,289
2009-09-30,0.2432,289
2009-10-16,0.2325,289
2009-11-01,0.2551,289
2009-11-17,0.2511,289
2009-12-03,0.0726,289
2009-12-19,-0.0052,289
2010-01-01,-0.0343,289
2010-01-17,0.0066,289
2010-02-02,-0.0085,289
2010-02-18,-0.0177,289
2010-03-06,0.1757,289
2010-03-22,0.2488,289
2010-04-07,0.384,289
2010-04-23,0.4977,289
2010-05-09,0.5335,289
2010-05-25,0.6014,289
2010-06-10,0.5696,289
2010-06-26,0.5319,289
2010-07-12,0.376,289
2010-07-28,0.4205,289
2010-08-13,0.3768,289
2010-08-29,0.353,289
2010-09-14,0.3096,289
2010-09-30,0.3027,289
2010-10-16,0.3329,289
2010-11-01,0.3285,289
2010-11-17,0.0907,289
2010-12-03,0.2393,289
2010-12-19,0.0322,289
2011-01-01,-0.0132,289
2011-01-17,-0.0068,289
2011-02-02,0.2478,289
2011-02-18,0.1056,289
2011-03-06,0.2403,289
