date,ndvi,pixel_count
2000-02-18,0.1508,289
2000-03-05,0.1597,289
2000-03-21,0.1929,289
2000-04-06,0.245,289
2000-04-22,0.3473,289
2000-05-08,0.5233,289
2000-05-24,0.6363,289
2000-06-09,0.5575,289
2000-06-25,0.4535,289
2000-07-11,0.3655,289
2000-07-27,0.2897,289
2000-08-12,0.2345,289
2000-08-28,0.2266,289
2000-09-13,0.2152,289
2000-09-29,0.2047,289
2000-10-15,0.1887,289
2000-10-31,0.1663,289
2000-11-16,0.1579,289
2000-12-02,0.0809,289
2000-12-18,0.0186,289
2001-01-01,0.1718,289
2001-01-17,0.1403,289
2001-02-02,-0.0023,289
2001-02-18,0.0199,289
2001-03-06,0.1626,289
2001-03-22,0.1679,289
2001-04-07,0.215,289
2001-04-23,0.318,289
2001-05-09,0.329,289
2001-05-25,0.4232,289
2001-06-10,0.48,289
2001-06-26,0.4137,289
2001-07-12,0.4581,289
2001-07-28,0.3973,289
2001-08-13,0.348,289
2001-08-29,0.2788,289
2001-09-14,0.2519,289
2001-09-30,0.2439,289
2001-10-16,0.2315,289
2001-11-01,0.2075,289
2001-11-17,0.1956,289
2001-12-03,0.0295,289
2001-12-19,0.1418,289
2002-01-01,0.1515,289
2002-01-17,0.1633,289
2002-02-02,0.158,289
2002-02-18,0.1635,289
2002-03-06,-0.0165,289
2002-03-22,0.1354,289
2002-04-07,0.2108,289
2002-04-23,0.2701,289
2002-05-09,0.3162,289
2002-05-25,0.3675,289
2002-06-10,0.3476,289
2002-06-26,0.2362,289
2002-07-12,0.2153,289
2002-07-28,0.1991,289
2002-08-13,0.1955,289
2002-08-29,0.2084,289
2002-09-14,0.2893,289
2002-09-30,0.3469,289
2002-10-16,0.3348,289
2002-11-01,0.2788,289
2002-11-17,0.2766,289
2002-12-03,0.2319,289
2002-12-19,0.2261,289
2003-01-01,0.2222,289
2003-01-17,0.2101,289
2003-02-02,0.0622,289
2003-02-18,0.1811,289
2003-03-06,0.1937,289
2003-03-22,0.2152,289
2003-04-07,0.305,289
2003-04-23,0.3252,289
2003-05-09,0.4257,289
2003-05-25,0.5781,289
2003-06-10,0.5141,289
2003-06-26,0.5173,289
2003-07-12,0.2991,289
2003-07-28,0.2668,289
2003-08-13,0.2336,289
2003-08-29,0.2139,289
2003-09-14,0.2259,289
2003-09-30,0.2231,289
2003-10-16,0.2221,289
2003-11-01,0.1938,289
2003-11-17,0.1924,289
2003-12-03,0.1935,289
2003-12-19,0.1594,289
2004-01-01,0.1761,289
2004-01-17,0.1876,289
2004-02-02,0.1685,289
2004-02-18,0.1772,289
2004-03-05,0.1904,289
2004-03-21,0.2323,289
2004-04-06,0.2522,289
2004-04-22,0.2663,289
2004-05-08,0.2741,289
2004-05-24,0.2426,289
2004-06-09,0.2141,289
2004-06-25,0.2066,289
2004-07-11,0.2392,289
2004-07-27,0.2124,289
2004-08-12,0.2104,289
2004-08-28,0.209,289
2004-09-13,0.3041,289
2004-09-29,0.3581,289
2004-10-15,0.4154,289
2004-10-31,0.4098,289
2004-11-16,0.3516,289
2004-12-02,0.2884,289
2004-12-18,0.2457,289
2005-01-01,-0.0225,289
2005-01-17,0.2926,289
2005-02-02,0.2632,289
2005-02-18,0.2408,289
2005-03-06,0.2412,289
2005-03-22,0.2681,289
2005-04-07,0.3154,289
2005-04-23,0.3644,289
2005-05-09,0.4008,289
2005-05-25,0.5126,289
2005-06-10,0.5877,289
2005-06-26,0.5899,289
2005-07-12,0.4318,289
2005-07-28,0.3604,289
2005-08-13,0.3525,289
2005-08-29,0.3098,289
2005-09-14,0.301,289
2005-09-30,0.2503,289
2005-10-16,0.2595,289
2005-11-01,0.2257,289
2005-11-17,0.205,289
2005-12-03,0.145,289
2005-12-19,0.2384,289
2006-01-01,0.2386,289
2006-01-17,0.199,289
2006-02-02,0.1862,289
2006-02-18,0.1778,289
2006-03-06,0.1668,289
2006-03-22,0.2181,289
2006-04-07,0.2641,289
2006-04-23,0.3242,289
2006-05-09,0.3855,289
2006-05-25,0.3083,289
2006-06-10,0.3145,289
2006-06-26,0.2735,289
2006-07-12,0.2377,289
2006-07-28,0.2048,289
2006-08-13,0.2043,289
2006-08-29,0.2074,289
2006-09-14,0.2086,289
2006-09-30,0.2356,289
2006-10-16,0.2319,289
2006-11-01,0.239,289
2006-11-17,0.2153,289
2006-12-03,0.1906,289
2006-12-19,0.1807,289
2007-01-01,0.1526,289
2007-01-17,0.1674,289
2007-02-02,0.1679,289
2007-02-18,0.1722,289
2007-03-06,0.1694,289
2007-03-22,0.1998,289
2007-04-07,0.2362,289
2007-04-23,0.3556,289
2007-05-09,0.3795,289
2007-05-25,0.3987,289
2007-06-10,0.3079,289
2007-06-26,0.2355,289
2007-07-12,0.2216,289
2007-07-28,0.2105,289
2007-08-13,0.1861,289
2007-08-29,0.1886,289
2007-09-14,0.1825,289
2007-09-30,0.1768,289
2007-10-16,0.199,289
2007-11-01,0.2041,289
2007-11-17,0.1999,289
2007-12-03,-0.0241,289
2007-12-19,-0.0171,289
2008-01-01,-0.0261,289
2008-01-17,0.0013,289
2008-02-02,0.007,289
2008-02-18,0.1795,289
2008-03-05,0.1889,289
2008-03-21,0.2317,289
2008-04-06,0.2737,289
2008-04-22,0.3493,289
2008-05-08,0.4191,289
2008-05-24,0.4688,289
2008-06-09,0.5042,289
2008-06-25,0.3576,289
2008-07-11,0.2836,289
2008-07-27,0.2553,289
2008-08-12,0.2256,289
2008-08-28,0.2249,289
2008-09-13,0.2036,289
2008-09-29,0.2086,289
2008-10-15,0.1979,289
2008-10-31,0.1789,289
2008-11-16,0.1795,289
2008-12-02,0.1721,289
2008-12-18,0.0404,289
2009-01-01,0.168,289
2009-01-17,0.1711,289
2009-02-02,0.153,289
2009-02-18,0.1855,289
2009-03-06,0.1809,289
2009-03-22,0.2327,289
