date,ndvi,pixel_count
2000-02-18,0.1648,289
2000-03-05,0.1658,289
2000-03-21,0.1649,289
2000-04-06,0.1925,289
2000-04-22,0.2452,289
2000-05-08,0.3454,289
2000-05-24,0.4314,289
2000-06-09,0.425,289
2000-06-25,0.4077,289
2000-07-11,0.3422,289
2000-07-27,0.2981,289
2000-08-12,0.2481,289
2000-08-28,0.2439,289
2000-09-13,0.223,289
2000-09-29,0.2066,289
2000-10-15,0.1797,289
2000-10-31,0.162,289
2000-11-16,0.0084,289
2000-12-02,0.0575,289
2000-12-18,0.0227,289
2001-01-01,0.1495,289
2001-01-17,0.0901,289
2001-02-02,-0.0094,289
2001-02-18,-0.0154,289
2001-03-06,0.1368,289
2001-03-22,0.1455,289
2001-04-07,0.1795,289
2001-04-23,0.2578,289
2001-05-09,0.3408,289
2001-05-25,0.4074,289
2001-06-10,0.415,289
2001-06-26,0.3485,289
2001-07-12,0.382,289
2001-07-28,0.3222,289
2001-08-13,0.2747,289
2001-08-29,0.2463,289
2001-09-14,0.2186,289
2001-09-30,0.2045,289
2001-10-16,0.194,289
2001-11-01,0.1852,289
2001-11-17,0.0768,289
2001-12-03,0.1544,289
2001-12-19,0.1578,289
2002-01-01,0.1564,289
2002-01-17,0.1601,289
2002-02-02,0.1546,289
2002-02-18,0.0995,289
2002-03-06,-0.0175,289
2002-03-22,0.1122,289
2002-04-07,0.1627,289
2002-04-23,0.2328,289
2002-05-09,0.2627,289
2002-05-25,0.314,289
2002-06-10,0.295,289
2002-06-26,0.249,289
2002-07-12,0.2277,289
2002-07-28,0.2374,289
2002-08-13,0.2284,289
2002-08-29,0.2267,289
2002-09-14,0.2808,289
2002-09-30,0.2863,289
2002-10-16,0.2939,289
2002-11-01,0.2512,289
2002-11-17,0.2468,289
2002-12-03,0.2104,289
2002-12-19,0.2123,289
2003-01-01,0.2042,289
2003-01-17,0.0296,289
2003-02-02,0.0199,289
2003-02-18,0.176,289
2003-03-06,0.1704,289
2003-03-22,0.1965,289
2003-04-07,0.2522,289
2003-04-23,0.3436,289
2003-05-09,0.4098,289
2003-05-25,0.4062,289
2003-06-10,0.3968,289
2003-06-26,0.3017,289
2003-07-12,0.2502,289
2003-07-28,0.2328,289
2003-08-13,0.2101,289
2003-08-29,0.1933,289
2003-09-14,0.1935,289
2003-09-30,0.1861,289
2003-10-16,0.1819,289
2003-11-01,0.1566,289
2003-11-17,0.1058,289
2003-12-03,0.1218,289
2003-12-19,0.1517,289
2004-01-01,0.0946,289
2004-01-17,0.1609,289
2004-02-02,0.0904,289
2004-02-18,0.1461,289
2004-03-05,0.1628,289
2004-03-21,0.1815,289
2004-04-06,0.1899,289
2004-04-22,0.2152,289
2004-05-08,0.2108,289
2004-05-24,0.2167,289
2004-06-09,0.227,289
2004-06-25,0.24,289
2004-07-11,0.2834,289
2004-07-27,0.3034,289
2004-08-12,0.2997,289
2004-08-28,0.2855,289
2004-09-13,0.3575,289
2004-09-29,0.3318,289
2004-10-15,0.3095,289
2004-10-31,0.268,289
2004-11-16,0.2414,289
2004-12-02,0.2185,289
2004-12-18,0.205,289
2005-01-01,0.1691,289
2005-01-17,0.1993,289
2005-02-02,0.1881,289
2005-02-18,0.1781,289
2005-03-06,0.1874,289
2005-03-22,0.2004,289
2005-04-07,0.2487,289
2005-04-23,0.2836,289
2005-05-09,0.3632,289
2005-05-25,0.429,289
2005-06-10,0.4374,289
2005-06-26,0.3279,289
2005-07-12,0.2837,289
2005-07-28,0.2862,289
2005-08-13,0.3387,289
2005-08-29,0.3059,289
2005-09-14,0.2726,289
2005-09-30,0.2542,289
2005-10-16,0.2183,289
2005-11-01,0.1886,289
2005-11-17,0.1855,289
2005-12-03,0.0844,289
2005-12-19,0.1809,289
2006-01-01,0.1644,289
2006-01-17,0.1627,289
2006-02-02,0.1609,289
2006-02-18,0.1373,289
2006-03-06,0.0862,289
2006-03-22,0.1363,289
2006-04-07,0.2231,289
2006-04-23,0.2813,289
2006-05-09,0.3534,289
2006-05-25,0.3476,289
2006-06-10,0.33,289
2006-06-26,0.3068,289
2006-07-12,0.2419,289
2006-07-28,0.2119,289
2006-08-13,0.2058,289
2006-08-29,0.2231,289
2006-09-14,0.3005,289
2006-09-30,0.331,289
2006-10-16,0.3082,289
2006-11-01,0.2675,289
2006-11-17,0.2445,289
2006-12-03,0.2208,289
2006-12-19,0.2009,289
2007-01-01,0.1713,289
2007-01-17,0.1842,289
2007-02-02,0.1261,289
2007-02-18,0.1731,289
2007-03-06,0.176,289
2007-03-22,0.2182,289
2007-04-07,0.2352,289
2007-04-23,0.305,289
2007-05-09,0.3443,289
2007-05-25,0.3025,289
2007-06-10,0.2932,289
2007-06-26,0.2236,289
2007-07-12,0.2079,289
2007-07-28,0.2189,289
2007-08-13,0.3408,289
2007-08-29,0.4086,289
2007-09-14,0.371,289
2007-09-30,0.2939,289
2007-10-16,0.2507,289
2007-11-01,0.2291,289
2007-11-17,0.2155,289
2007-12-03,-0.0089,289
2007-12-19,0.0091,289
2008-01-01,0.0581,289
2008-01-17,0.0723,289
2008-02-02,0.0937,289
2008-02-18,0.1596,289
2008-03-05,0.1756,289
2008-03-21,0.1878,289
2008-04-06,0.2014,289
2008-04-22,0.2522,289
2008-05-08,0.339,289
2008-05-24,0.4076,289
2008-06-09,0.4708,289
2008-06-25,0.3973,289
2008-07-11,0.3087,289
2008-07-27,0.3175,289
2008-08-12,0.3328,289
2008-08-28,0.3041,289
2008-09-13,0.2443,289
2008-09-29,0.2142,289
2008-10-15,0.1947,289
2008-10-31,0.184,289
2008-11-16,0.1634,289
2008-12-02,0.0383,289
2008-12-18,0.001,289
2009-01-01,0.0826,289
2009-01-17,0.1155,289
2009-02-02,0.1474,289
2009-02-18,0.1502,289
2009-03-06,0.1244,289
2009-03-22,-0.0096,289
2009-04-07,0.1895,289
2009-04-23,0.2618,289
2009-05-09,0.3178,289
2009-05-25,0.402,289
2009-06-10,0.4233,289
2009-06-26,0.3811,289
2009-07-12,0.4125,289
2009-07-28,0.3285,289
2009-08-13,0.3009,289
2009-08-29,0.2714,289
2009-09-14,0.2524,289
2009-09-30,0.2153,289
2009-10-16,0.1955,289
2009-11-01,0.1791,289
2009-11-17,0.1749,289
2009-12-03,0.0627,289
2009-12-19,-0.0063,289
2010-01-01,-0.0108,289
2010-01-17,0.054,289
2010-02-02,-0.0067,289
2010-02-18,0.0749,289
2010-03-06,0.1603,289
2010-03-22,0.1621,289
2010-04-07,0.2351,289
2010-04-23,0.2782,289
2010-05-09,0.3139,289
2010-05-25,0.3993,289
2010-06-10,0.453,289
2010-06-26,0.4465,289
2010-07-12,0.3461,289
2010-07-28,0.2805,289
2010-08-13,0.2722,289
2010-08-29,0.2454,289
2010-09-14,0.2143,289
2010-09-30,0.2098,289
2010-10-16,0.225,289
2010-11-01,0.2157,289
2010-11-17,0.036,289
2010-12-03,0.1661,289
2010-12-19,0.1772,289
2011-01-01,0.0243,289
2011-01-17,0.0037,289
2011-02-02,0.1623,289
2011-02-18,-0.0102,289
2011-03-06,0.1606,289
2011-03-22,0.1836,289
2011-04-07,0.2347,289
2011-04-23,0.2687,289
2011-05-09,0.3474,289
2011-05-25,0.4128,289
2011-06-10,0.449,289
2011-06-26,0.4125,289
2011-07-12,0.3906,289
2011-07-28,0.342,289
2011-08-13,0.3393,289
2011-08-29,0.3131,289
2011-09-14,0.2947,289
2011-09-30,0.2413,289
2011-10-16,0.2199,289
2011-11-01,0.2078,289
2011-11-17,0.1703,289
2011-12-03,0.1785,289
2011-12-19,0.1775,289
2012-01-01,0.1775,289
2012-01-17,0.1786,289
2012-02-02,0.165,289
2012-02-18,0.146,289
2012-03-05,0.1612,289
2012-03-21,0.1804,289
2012-04-06,0.201,289
2012-04-22,0.2704,289
2012-05-08,0.3145,289
2012-05-24,0.3403,289
2012-06-09,0.3251,289
2012-06-25,0.2738,289
2012-07-11,0.2299,289
2012-07-27,0.2016,289
2012-08-12,0.1884,289
2012-08-28,0.1838,289
2012-09-13,0.1751,289
2012-09-29,0.1718,289
2012-10-15,0.171,289
2012-10-31,0.1512,289
2012-11-16,0.1308,289
2012-12-02,0.0256,289
2012-12-18,0.015,289
2013-01-01,-0.0064,289
2013-01-17,0.0133,289
2013-02-02,0.124,289
2013-02-18,0.1344,289
2013-03-06,0.1361,289
2013-03-22,0.1436,289
2013-04-07,0.1591,289
2013-04-23,0.1836,289
2013-05-09,0.2425,289
2013-05-25,0.3968,289
2013-06-10,0.4423,289
2013-06-26,0.4193,289
2013-07-12,0.3376,289
2013-07-28,0.3475,289
2013-08-13,0.3643,289
2013-08-29,0.3468,289
2013-09-14,0.3372,289
2013-09-30,0.301,289
2013-10-16,0.2836,289
2013-11-01,0.2046,289
2013-11-17,0.2073,289
2013-12-03,0.0047,289
2013-12-19,0.0517,289
2014-01-01,0.1772,289
2014-01-17,0.1781,289
2014-02-02,0.1556,289
2014-02-18,0.1641,289
2014-03-06,0.1688,289
2014-03-22,0.176,289
2014-04-07,0.2284,289
2014-04-23,0.3001,289
2014-05-09,0.3252,289
2014-05-25,0.4812,289
2014-06-10,0.4587,289
2014-06-26,0.4521,289
2014-07-12,0.4383,289
2014-07-28,0.4214,289
2014-08-13,0.4235,289
2014-08-29,0.3804,289
2014-09-14,0.3479,289
2014-09-30,0.3297,289
2014-10-16,0.2714,289
2014-11-01,0.2416,289
2014-11-17,0.1408,289
2014-12-03,0.206,289
2014-12-19,0.1465,289
2015-01-01,0.023,289
2015-01-17,0.1913,289
