date,ndvi,pixel_count
2000-02-18,0.2184,289
2000-03-05,0.2088,289
2000-03-21,0.2235,289
2000-04-06,0.2338,289
2000-04-22,0.2573,289
2000-05-08,0.3825,289
2000-05-24,0.4056,289
2000-06-09,0.4025,289
2000-06-25,0.4144,289
2000-07-11,0.4084,289
2000-07-27,0.3196,289
2000-08-12,0.2939,289
2000-08-28,0.3016,289
2000-09-13,0.2824,289
2000-09-29,0.2184,289
2000-10-15,0.2246,289
2000-10-31,0.2113,289
2000-11-16,0.1765,289
2000-12-02,0.1688,289
2000-12-18,0.034,289
2001-01-01,0.1848,289
2001-01-17,0.104,289
2001-02-02,-0.006,289
2001-02-18,0.012,289
2001-03-06,0.1558,289
2001-03-22,0.1818,289
2001-04-07,0.1977,289
2001-04-23,0.2275,289
2001-05-09,0.2536,289
2001-05-25,0.3544,289
2001-06-10,0.414,289
2001-06-26,0.4481,289
2001-07-12,0.5247,289
2001-07-28,0.4549,289
2001-08-13,0.4032,289
2001-08-29,0.3581,289
2001-09-14,0.3442,289
2001-09-30,0.3287,289
2001-10-16,0.2844,289
2001-11-01,0.2588,289
2001-11-17,0.2483,289
2001-12-03,0.1113,289
2001-12-19,0.1672,289
2002-01-01,0.1907,289
2002-01-17,0.1954,289
2002-02-02,0.1947,289
2002-02-18,0.1876,289
2002-03-06,0.188,289
2002-03-22,0.1684,289
2002-04-07,0.2042,289
2002-04-23,0.2228,289
2002-05-09,0.2466,289
2002-05-25,0.323,289
2002-06-10,0.3423,289
2002-06-26,0.3131,289
2002-07-12,0.3177,289
2002-07-28,0.3288,289
2002-08-13,0.3297,289
2002-08-29,0.3557,289
2002-09-14,0.3669,289
2002-09-30,0.343,289
2002-10-16,0.2956,289
2002-11-01,0.2388,289
2002-11-17,0.2331,289
2002-12-03,0.2169,289
2002-12-19,0.2149,289
2003-01-01,0.213,289
2003-01-17,0.0029,289
2003-02-02,0.0406,289
2003-02-18,0.1942,289
2003-03-06,0.184,289
2003-03-22,0.1975,289
2003-04-07,0.2165,289
2003-04-23,0.2584,289
2003-05-09,0.3263,289
2003-05-25,0.3996,289
2003-06-10,0.4568,289
2003-06-26,0.4595,289
2003-07-12,0.3718,289
2003-07-28,0.3333,289
2003-08-13,0.3232,289
2003-08-29,0.3289,289
2003-09-14,0.3361,289
2003-09-30,0.2965,289
2003-10-16,0.2594,289
2003-11-01,0.2248,289
2003-11-17,0.22,289
2003-12-03,0.187,289
2003-12-19,0.1887,289
2004-01-01,0.1234,289
2004-01-17,0.1816,289
2004-02-02,0.1352,289
2004-02-18,0.1802,289
2004-03-05,0.1816,289
2004-03-21,0.1962,289
2004-04-06,0.2136,289
2004-04-22,0.2512,289
2004-05-08,0.2855,289
2004-05-24,0.3621,289
2004-06-09,0.3803,289
2004-06-25,0.4236,289
2004-07-11,0.4665,289
2004-07-27,0.4729,289
2004-08-12,0.4761,289
2004-08-28,0.4009,289
2004-09-13,0.399,289
2004-09-29,0.3577,289
2004-10-15,0.3183,289
2004-10-31,0.2422,289
2004-11-16,0.2517,289
2004-12-02,0.2274,289
2004-12-18,0.2163,289
2005-01-01,0.1414,289
