date,ndvi,pixel_count
2000-02-18,0.1965,289
2000-03-05,0.2002,289
2000-03-21,0.2081,289
2000-04-06,0.2497,289
2000-04-22,0.2974,289
2000-05-08,0.4368,289
2000-05-24,0.5179,289
2000-06-09,0.5313,289
2000-06-25,0.5182,289
2000-07-11,0.4797,289
2000-07-27,0.4224,289
2000-08-12,0.3479,289
2000-08-28,0.32,289
2000-09-13,0.2917,289
2000-09-29,0.2604,289
2000-10-15,0.233,289
2000-10-31,0.2047,289
2000-11-16,0.1883,289
2000-12-02,0.1189,289
2000-12-18,0.0255,289
2001-09-14,0.3083,289
2001-09-30,0.2668,289
2001-10-16,0.2467,289
2001-11-01,0.2302,289
2001-11-17,0.0334,289
2001-12-03,0.0448,289
2001-12-19,0.1892,289
2002-09-14,0.2938,289
2002-09-30,0.3158,289
2002-10-16,0.283,289
2002-11-01,0.2582,289
2002-11-17,0.2647,289
2002-12-03,0.2432,289
2002-12-19,0.2235,289
2003-09-14,0.2618,289
2003-09-30,0.2418,289
2003-10-16,0.2297,289
2003-11-01,0.2153,289
2003-11-17,0.0504,289
2003-12-03,0.1745,289
2003-12-19,0.1813,289
2004-09-13,0.3977,289
2004-09-29,0.4371,289
2004-10-15,0.4252,289
2004-10-31,0.3815,289
2004-11-16,0.3279,289
2004-12-02,0.3016,289
2004-12-18,0.2712,289
2005-09-14,0.2674,289
2005-09-30,0.2382,289
2005-10-16,0.2183,289
2005-11-01,0.212,289
2005-11-17,0.1811,289
2005-12-03,0.0905,289
2005-12-19,0.1855,289
2006-09-14,0.37,289
2006-09-30,0.4153,289
2006-10-16,0.4098,289
2006-11-01,0.3451,289
2006-11-17,0.3165,289
2006-12-03,0.2765,289
2006-12-19,0.2604,289
2007-09-14,0.311,289
2007-09-30,0.2728,289
2007-10-16,0.2577,289
2007-11-01,0.2549,289
2007-11-17,0.2453,289
2007-12-03,0.0091,287
2007-12-19,0.0288,289
2008-09-13,0.2775,289
2008-09-29,0.2657,289
2008-10-15,0.239,289
2008-10-31,0.2253,289
2008-11-16,0.1769,289
2008-12-02,0.1792,289
2008-12-18,0.0259,289
2009-09-14,0.3331,289
2009-09-30,0.2923,289
2009-10-16,0.258,289
2009-11-01,0.2383,289
2009-11-17,0.2263,289
2009-12-03,0.0162,289
2009-12-19,-0.0121,289
2010-09-14,0.3049,289
2010-09-30,0.2859,289
2010-10-16,0.2926,289
2010-11-01,0.2665,289
2010-11-17,0.1263,289
2010-12-03,0.2149,289
2010-12-19,0.0426,289
2011-09-14,0.3903,289
2011-09-30,0.3081,289
2011-10-16,0.256,289
2011-11-01,0.2261,289
2011-11-17,0.2139,289
2011-12-03,0.2027,289
2011-12-19,0.2069,289
2012-09-13,0.2538,289
2012-09-29,0.2458,289
2012-10-15,0.2141,289
2012-10-31,0.2025,289
2012-11-16,0.2014,289
2012-12-02,0.1753,289
2012-12-18,0.147,289
2013-09-14,0.3291,289
2013-09-30,0.3456,289
2013-10-16,0.2928,289
2013-11-01,0.2741,289
2013-11-17,0.2439,289
2013-12-03,0.1853,289
2013-12-19,0.1013,289
2014-05-09,0.3941,289
2014-05-25,0.5981,289
2014-06-10,0.6154,289
2014-06-26,0.6154,289
2014-07-12,0.5026,289
2014-07-28,0.4681,289
2014-08-13,0.4171,289
2014-08-29,0.4281,289
2014-09-14,0.4177,289
2014-09-30,0.4135,289
2014-10-16,0.3448,289
2014-11-01,0.2876,289
2014-11-17,0.0624,289
2014-12-03,0.2538,289
2014-12-19,0.2453,289
2015-01-01,0.0042,289
2015-01-17,0.239,289
2015-02-02,0.2178,289
2015-02-18,0.2166,289
2015-03-06,0.2226,289
2015-03-22,0.2365,289
2015-04-07,0.2351,289
2015-04-23,0.2402,289
2015-05-09,0.3173,289
2015-05-25,0.4521,289
2015-06-10,0.6065,289
2015-06-26,0.6538,289
2015-07-12,0.5811,289
2015-07-28,0.4662,289
2015-08-13,0.4221,289
2015-08-29,0.4118,289
2015-09-14,0.344,289
2015-09-30,0.3376,289
2015-10-16,0.3618,289
2015-11-01,0.3158,289
2015-11-17,0.2863,289
2015-12-03,0.2682,289
2015-12-19,-0.0152,289
2016-05-08,0.5008,289
2016-05-24,0.5516,289
2016-06-09,0.471,289
2016-06-25,0.3584,289
